,checkin,checkout,location,price
0,2023-08-05,2023-08-06,오사카,219001
1,2023-08-05,2023-08-06,오사카,200751
2,2023-08-05,2023-08-06,오사카,177026
3,2023-08-05,2023-08-06,오사카,114546
4,2023-08-05,2023-08-06,오사카,195277
5,2023-08-05,2023-08-06,오사카,190039
6,2023-08-05,2023-08-06,오사카,191626
7,2023-08-05,2023-08-06,오사카,121135
8,2023-08-05,2023-08-06,오사카,145782
9,2023-08-05,2023-08-06,오사카,114546
10,2023-08-05,2023-08-06,오사카,172865
11,2023-08-05,2023-08-06,오사카,135369
12,2023-08-05,2023-08-06,오사카,203032
13,2023-08-05,2023-08-06,오사카,144742
14,2023-08-05,2023-08-06,오사카,156193
15,2023-08-05,2023-08-06,오사카,232689
16,2023-08-05,2023-08-06,오사카,138519
17,2023-08-05,2023-08-06,오사카,191626
