,checkin,checkout,location,price
0,2023-08-05,2023-08-06,도쿄,162426
1,2023-08-05,2023-08-06,도쿄,169580
2,2023-08-05,2023-08-06,도쿄,149140
3,2023-08-05,2023-08-06,도쿄,117211
4,2023-08-05,2023-08-06,도쿄,127569
5,2023-08-05,2023-08-06,도쿄,114063
6,2023-08-05,2023-08-06,도쿄,214621
7,2023-08-05,2023-08-06,도쿄,64560
8,2023-08-05,2023-08-06,도쿄,228126
9,2023-08-05,2023-08-06,도쿄,260064
10,2023-08-05,2023-08-06,도쿄,118881
11,2023-08-05,2023-08-06,도쿄,129229
12,2023-08-05,2023-08-06,도쿄,204173
13,2023-08-05,2023-08-06,도쿄,84352
14,2023-08-05,2023-08-06,도쿄,127569
15,2023-08-05,2023-08-06,도쿄,150992
16,2023-08-05,2023-08-06,도쿄,213472
17,2023-08-05,2023-08-06,도쿄,164251
