,checkin,checkout,location,price
0,2023-08-04,2023-08-05,후쿠오카,143083
1,2023-08-04,2023-08-05,후쿠오카,99008
2,2023-08-04,2023-08-05,후쿠오카,109429
3,2023-08-04,2023-08-05,후쿠오카,198181
4,2023-08-04,2023-08-05,후쿠오카,115375
5,2023-08-04,2023-08-05,후쿠오카,216447
6,2023-08-04,2023-08-05,후쿠오카,155294
7,2023-08-04,2023-08-05,후쿠오카,205487
8,2023-08-04,2023-08-05,후쿠오카,160736
9,2023-08-04,2023-08-05,후쿠오카,186308
10,2023-08-04,2023-08-05,후쿠오카,184473
11,2023-08-04,2023-08-05,후쿠오카,169870
12,2023-08-04,2023-08-05,후쿠오카,410975
13,2023-08-04,2023-08-05,후쿠오카,104223
14,2023-08-04,2023-08-05,후쿠오카,60450
15,2023-08-04,2023-08-05,후쿠오카,89629
16,2023-08-04,2023-08-05,후쿠오카,219187
17,2023-08-04,2023-08-05,후쿠오카,156335
