,checkin,checkout,location,price
0,2023-07-22,2023-07-23,타이베이,51539
1,2023-07-22,2023-07-23,타이베이,221305
2,2023-07-22,2023-07-23,타이베이,164390
3,2023-07-22,2023-07-23,타이베이,102591
4,2023-07-22,2023-07-23,타이베이,175872
5,2023-07-22,2023-07-23,타이베이,127019
6,2023-07-22,2023-07-23,타이베이,244217
7,2023-07-22,2023-07-23,타이베이,68396
8,2023-07-22,2023-07-23,타이베이,161216
9,2023-07-22,2023-07-23,타이베이,205184
10,2023-07-22,2023-07-23,타이베이,58624
11,2023-07-22,2023-07-23,타이베이,171230
12,2023-07-22,2023-07-23,타이베이,75721
13,2023-07-22,2023-07-23,타이베이,170986
14,2023-07-22,2023-07-23,타이베이,141919
15,2023-07-22,2023-07-23,타이베이,156575
16,2023-07-22,2023-07-23,타이베이,170986
17,2023-07-22,2023-07-23,타이베이,45923
