,checkin,checkout,location,price
0,2023-08-04,2023-08-05,세부,104562
1,2023-08-04,2023-08-05,세부,88034
2,2023-08-04,2023-08-05,세부,99038
3,2023-08-04,2023-08-05,세부,37812
4,2023-08-04,2023-08-05,세부,63121
5,2023-08-04,2023-08-05,세부,80858
6,2023-08-04,2023-08-05,세부,42881
7,2023-08-04,2023-08-05,세부,54976
8,2023-08-04,2023-08-05,세부,50827
9,2023-08-04,2023-08-05,세부,51871
10,2023-08-04,2023-08-05,세부,68985
11,2023-08-04,2023-08-05,세부,48066
12,2023-08-04,2023-08-05,세부,30900
13,2023-08-04,2023-08-05,세부,46251
14,2023-08-04,2023-08-05,세부,38098
15,2023-08-04,2023-08-05,세부,49948
16,2023-08-04,2023-08-05,세부,40910
17,2023-08-04,2023-08-05,세부,37782
18,2023-08-04,2023-08-05,세부,80803
19,2023-08-04,2023-08-05,세부,26860
20,2023-08-04,2023-08-05,세부,29585
21,2023-08-04,2023-08-05,세부,47073
22,2023-08-04,2023-08-05,세부,50040
23,2023-08-04,2023-08-05,세부,36997
24,2023-08-04,2023-08-05,세부,25244
25,2023-08-04,2023-08-05,세부,25698
26,2023-08-04,2023-08-05,세부,31782
27,2023-08-04,2023-08-05,세부,50377
28,2023-08-04,2023-08-05,세부,28459
29,2023-08-04,2023-08-05,세부,34333
30,2023-08-04,2023-08-05,세부,74769
31,2023-08-04,2023-08-05,세부,42143
32,2023-08-04,2023-08-05,세부,47968
33,2023-08-04,2023-08-05,세부,40453
34,2023-08-04,2023-08-05,세부,47011
35,2023-08-04,2023-08-05,세부,31520
36,2023-08-04,2023-08-05,세부,32718
37,2023-08-04,2023-08-05,세부,138577
38,2023-08-04,2023-08-05,세부,68621
39,2023-08-04,2023-08-05,세부,24659
40,2023-08-04,2023-08-05,세부,49198
41,2023-08-04,2023-08-05,세부,30598
42,2023-08-04,2023-08-05,세부,64458
43,2023-08-04,2023-08-05,세부,43273
44,2023-08-04,2023-08-05,세부,36256
45,2023-08-04,2023-08-05,세부,138176
46,2023-08-04,2023-08-05,세부,47181
47,2023-08-04,2023-08-05,세부,55890
48,2023-08-04,2023-08-05,세부,85832
49,2023-08-04,2023-08-05,세부,40474
50,2023-08-04,2023-08-05,세부,31384
51,2023-08-04,2023-08-05,세부,62829
52,2023-08-04,2023-08-05,세부,51339
53,2023-08-04,2023-08-05,세부,31715
54,2023-08-04,2023-08-05,세부,112154
55,2023-08-04,2023-08-05,세부,38888
56,2023-08-04,2023-08-05,세부,53558
57,2023-08-04,2023-08-05,세부,46208
58,2023-08-04,2023-08-05,세부,41301
59,2023-08-04,2023-08-05,세부,23317
60,2023-08-04,2023-08-05,세부,48169
61,2023-08-04,2023-08-05,세부,50161
62,2023-08-04,2023-08-05,세부,36450
63,2023-08-04,2023-08-05,세부,17239
64,2023-08-04,2023-08-05,세부,34416
65,2023-08-04,2023-08-05,세부,23159
66,2023-08-04,2023-08-05,세부,31351
67,2023-08-04,2023-08-05,세부,35504
68,2023-08-04,2023-08-05,세부,86629
69,2023-08-04,2023-08-05,세부,25440
70,2023-08-04,2023-08-05,세부,155721
71,2023-08-04,2023-08-05,세부,37101
72,2023-08-04,2023-08-05,세부,28192
73,2023-08-04,2023-08-05,세부,62118
74,2023-08-04,2023-08-05,세부,22666
75,2023-08-04,2023-08-05,세부,32517
76,2023-08-04,2023-08-05,세부,34769
77,2023-08-04,2023-08-05,세부,28239
78,2023-08-04,2023-08-05,세부,42605
79,2023-08-04,2023-08-05,세부,36740
80,2023-08-04,2023-08-05,세부,108704
81,2023-08-04,2023-08-05,세부,35540
82,2023-08-04,2023-08-05,세부,31351
83,2023-08-04,2023-08-05,세부,16888
84,2023-08-04,2023-08-05,세부,31694
85,2023-08-04,2023-08-05,세부,48073
86,2023-08-04,2023-08-05,세부,40028
87,2023-08-04,2023-08-05,세부,44371
88,2023-08-04,2023-08-05,세부,29801
89,2023-08-04,2023-08-05,세부,30543
90,2023-08-04,2023-08-05,세부,25805
91,2023-08-04,2023-08-05,세부,24495
92,2023-08-04,2023-08-05,세부,26628
93,2023-08-04,2023-08-05,세부,36529
94,2023-08-04,2023-08-05,세부,24970
95,2023-08-04,2023-08-05,세부,38442
96,2023-08-04,2023-08-05,세부,41061
97,2023-08-04,2023-08-05,세부,47456
98,2023-08-04,2023-08-05,세부,18517
99,2023-08-04,2023-08-05,세부,23600
