,checkin,checkout,location,price
0,2023-08-05,2023-08-06,다낭,30774
1,2023-08-05,2023-08-06,다낭,59354
2,2023-08-05,2023-08-06,다낭,45413
3,2023-08-05,2023-08-06,다낭,95401
4,2023-08-05,2023-08-06,다낭,38499
5,2023-08-05,2023-08-06,다낭,67419
6,2023-08-05,2023-08-06,다낭,85433
7,2023-08-05,2023-08-06,다낭,98479
8,2023-08-05,2023-08-06,다낭,28046
9,2023-08-05,2023-08-06,다낭,160398
10,2023-08-05,2023-08-06,다낭,42166
11,2023-08-05,2023-08-06,다낭,30774
12,2023-08-05,2023-08-06,다낭,106451
13,2023-08-05,2023-08-06,다낭,46162
14,2023-08-05,2023-08-06,다낭,33852
15,2023-08-05,2023-08-06,다낭,58330
16,2023-08-05,2023-08-06,다낭,422864
17,2023-08-05,2023-08-06,다낭,76936
