,checkin,checkout,location,price
0,2023-08-04,2023-08-05,비엔티안,14589
1,2023-08-04,2023-08-05,비엔티안,30636
2,2023-08-04,2023-08-05,비엔티안,18975
3,2023-08-04,2023-08-05,비엔티안,21890
4,2023-08-04,2023-08-05,비엔티안,71499
5,2023-08-04,2023-08-05,비엔티안,131325
6,2023-08-04,2023-08-05,비엔티안,72957
7,2023-08-04,2023-08-05,비엔티안,52524
8,2023-08-04,2023-08-05,비엔티안,70042
9,2023-08-04,2023-08-05,비엔티안,32105
10,2023-08-04,2023-08-05,비엔티안,39393
11,2023-08-04,2023-08-05,비엔티안,23348
12,2023-08-04,2023-08-05,비엔티안,18975
13,2023-08-04,2023-08-05,비엔티안,90461
14,2023-08-04,2023-08-05,비엔티안,36478
15,2023-08-04,2023-08-05,비엔티안,131325
16,2023-08-04,2023-08-05,비엔티안,43779
17,2023-08-04,2023-08-05,비엔티안,71499
