,checkin,checkout,location,price
0,2023-08-04,2023-08-05,타이베이,146404
1,2023-08-04,2023-08-05,타이베이,58447
2,2023-08-04,2023-08-05,타이베이,121765
3,2023-08-04,2023-08-05,타이베이,131507
4,2023-08-04,2023-08-05,타이베이,114655
5,2023-08-04,2023-08-05,타이베이,97413
6,2023-08-04,2023-08-05,타이베이,96601
7,2023-08-04,2023-08-05,타이베이,45296
8,2023-08-04,2023-08-05,타이베이,112025
9,2023-08-04,2023-08-05,타이베이,99848
10,2023-08-04,2023-08-05,타이베이,45784
11,2023-08-04,2023-08-05,타이베이,59422
12,2023-08-04,2023-08-05,타이베이,68189
13,2023-08-04,2023-08-05,타이베이,191172
14,2023-08-04,2023-08-05,타이베이,104936
15,2023-08-04,2023-08-05,타이베이,67214
16,2023-08-04,2023-08-05,타이베이,131555
17,2023-08-04,2023-08-05,타이베이,77930
