,checkin,checkout,location,price
0,2023-07-22,2023-07-23,호치민,50618
1,2023-07-22,2023-07-23,호치민,57855
2,2023-07-22,2023-07-23,호치민,67980
3,2023-07-22,2023-07-23,호치민,48590
4,2023-07-22,2023-07-23,호치민,45873
5,2023-07-22,2023-07-23,호치민,101235
6,2023-07-22,2023-07-23,호치민,66523
7,2023-07-22,2023-07-23,호치민,39919
8,2023-07-22,2023-07-23,호치민,72314
9,2023-07-22,2023-07-23,호치민,82441
10,2023-07-22,2023-07-23,호치민,91747
11,2023-07-22,2023-07-23,호치민,66471
12,2023-07-22,2023-07-23,호치민,69704
13,2023-07-22,2023-07-23,호치민,46180
14,2023-07-22,2023-07-23,호치민,44838
15,2023-07-22,2023-07-23,호치민,54952
16,2023-07-22,2023-07-23,호치민,46689
17,2023-07-22,2023-07-23,호치민,35911
