,checkin,checkout,location,price
0,2023-07-22,2023-07-23,마카오,240561
1,2023-07-22,2023-07-23,마카오,203551
2,2023-07-22,2023-07-23,마카오,431035
3,2023-07-22,2023-07-23,마카오,259066
4,2023-07-22,2023-07-23,마카오,506453
5,2023-07-22,2023-07-23,마카오,445679
6,2023-07-22,2023-07-23,마카오,449144
7,2023-07-22,2023-07-23,마카오,740191
8,2023-07-22,2023-07-23,마카오,517596
9,2023-07-22,2023-07-23,마카오,517798
10,2023-07-22,2023-07-23,마카오,709035
11,2023-07-22,2023-07-23,마카오,1757951
12,2023-07-22,2023-07-23,마카오,607744
13,2023-07-22,2023-07-23,마카오,729294
14,2023-07-22,2023-07-23,마카오,718631
15,2023-07-22,2023-07-23,마카오,871099
16,2023-07-22,2023-07-23,마카오,709035
17,2023-07-22,2023-07-23,마카오,709035
