,checkin,checkout,location,price
0,2023-07-22,2023-07-23,괌,417797
1,2023-07-22,2023-07-23,괌,143190
2,2023-07-22,2023-07-23,괌,128124
3,2023-07-22,2023-07-23,괌,263612
4,2023-07-22,2023-07-23,괌,125592
5,2023-07-22,2023-07-23,괌,162054
6,2023-07-22,2023-07-23,괌,172355
7,2023-07-22,2023-07-23,괌,177247
8,2023-07-22,2023-07-23,괌,109877
9,2023-07-22,2023-07-23,괌,239283
10,2023-07-22,2023-07-23,괌,162717
11,2023-07-22,2023-07-23,괌,569723
12,2023-07-22,2023-07-23,괌,230737
13,2023-07-22,2023-07-23,괌,567364
14,2023-07-22,2023-07-23,괌,417797
15,2023-07-22,2023-07-23,괌,489961
16,2023-07-22,2023-07-23,괌,426659
17,2023-07-22,2023-07-23,괌,115362
18,2023-07-22,2023-07-23,괌,93043
19,2023-07-22,2023-07-23,괌,702658
