,checkin,checkout,location,price
0,2023-07-22,2023-07-23,도쿄,198911
1,2023-07-22,2023-07-23,도쿄,244296
2,2023-07-22,2023-07-23,도쿄,244688
3,2023-07-22,2023-07-23,도쿄,259391
4,2023-07-22,2023-07-23,도쿄,140051
5,2023-07-22,2023-07-23,도쿄,180604
6,2023-07-22,2023-07-23,도쿄,385087
7,2023-07-22,2023-07-23,도쿄,194486
8,2023-07-22,2023-07-23,도쿄,261204
9,2023-07-22,2023-07-23,도쿄,269997
10,2023-07-22,2023-07-23,도쿄,146998
11,2023-07-22,2023-07-23,도쿄,435082
12,2023-07-22,2023-07-23,도쿄,205040
13,2023-07-22,2023-07-23,도쿄,275402
14,2023-07-22,2023-07-23,도쿄,364856
15,2023-07-22,2023-07-23,도쿄,197354
16,2023-07-22,2023-07-23,도쿄,131773
17,2023-07-22,2023-07-23,도쿄,605538
18,2023-07-22,2023-07-23,도쿄,240805
19,2023-07-22,2023-07-23,도쿄,176397
20,2023-07-22,2023-07-23,도쿄,161471
21,2023-07-22,2023-07-23,도쿄,208962
22,2023-07-22,2023-07-23,도쿄,681368
23,2023-07-22,2023-07-23,도쿄,225710
24,2023-07-22,2023-07-23,도쿄,226375
25,2023-07-22,2023-07-23,도쿄,328370
26,2023-07-22,2023-07-23,도쿄,161859
27,2023-07-22,2023-07-23,도쿄,213693
28,2023-07-22,2023-07-23,도쿄,632942
29,2023-07-22,2023-07-23,도쿄,184689
30,2023-07-22,2023-07-23,도쿄,172566
31,2023-07-22,2023-07-23,도쿄,212359
32,2023-07-22,2023-07-23,도쿄,174890
33,2023-07-22,2023-07-23,도쿄,349258
34,2023-07-22,2023-07-23,도쿄,174894
35,2023-07-22,2023-07-23,도쿄,170155
36,2023-07-22,2023-07-23,도쿄,220501
37,2023-07-22,2023-07-23,도쿄,167602
38,2023-07-22,2023-07-23,도쿄,196192
39,2023-07-22,2023-07-23,도쿄,183933
40,2023-07-22,2023-07-23,도쿄,153084
41,2023-07-22,2023-07-23,도쿄,623904
42,2023-07-22,2023-07-23,도쿄,260010
43,2023-07-22,2023-07-23,도쿄,233839
44,2023-07-22,2023-07-23,도쿄,1196089
45,2023-07-22,2023-07-23,도쿄,120895
46,2023-07-22,2023-07-23,도쿄,520965
47,2023-07-22,2023-07-23,도쿄,186569
48,2023-07-22,2023-07-23,도쿄,689202
49,2023-07-22,2023-07-23,도쿄,483434
50,2023-07-22,2023-07-23,도쿄,690462
51,2023-07-22,2023-07-23,도쿄,282448
52,2023-07-22,2023-07-23,도쿄,195636
53,2023-07-22,2023-07-23,도쿄,182428
54,2023-07-22,2023-07-23,도쿄,185162
55,2023-07-22,2023-07-23,도쿄,327550
56,2023-07-22,2023-07-23,도쿄,388900
57,2023-07-22,2023-07-23,도쿄,542417
58,2023-07-22,2023-07-23,도쿄,830047
59,2023-07-22,2023-07-23,도쿄,208217
60,2023-07-22,2023-07-23,도쿄,349171
61,2023-07-22,2023-07-23,도쿄,523340
62,2023-07-22,2023-07-23,도쿄,135690
63,2023-07-22,2023-07-23,도쿄,293732
64,2023-07-22,2023-07-23,도쿄,367510
65,2023-07-22,2023-07-23,도쿄,138706
66,2023-07-22,2023-07-23,도쿄,263649
67,2023-07-22,2023-07-23,도쿄,261322
68,2023-07-22,2023-07-23,도쿄,272249
69,2023-07-22,2023-07-23,도쿄,335833
70,2023-07-22,2023-07-23,도쿄,210530
71,2023-07-22,2023-07-23,도쿄,84806
72,2023-07-22,2023-07-23,도쿄,244296
73,2023-07-22,2023-07-23,도쿄,268666
74,2023-07-22,2023-07-23,도쿄,226020
75,2023-07-22,2023-07-23,도쿄,159763
76,2023-07-22,2023-07-23,도쿄,119106
77,2023-07-22,2023-07-23,도쿄,212419
78,2023-07-22,2023-07-23,도쿄,746296
79,2023-07-22,2023-07-23,도쿄,108059
80,2023-07-22,2023-07-23,도쿄,217953
81,2023-07-22,2023-07-23,도쿄,177968
82,2023-07-22,2023-07-23,도쿄,243329
83,2023-07-22,2023-07-23,도쿄,107636
84,2023-07-22,2023-07-23,도쿄,161201
85,2023-07-22,2023-07-23,도쿄,120201
86,2023-07-22,2023-07-23,도쿄,293620
87,2023-07-22,2023-07-23,도쿄,192715
88,2023-07-22,2023-07-23,도쿄,820926
89,2023-07-22,2023-07-23,도쿄,1058082
90,2023-07-22,2023-07-23,도쿄,112392
91,2023-07-22,2023-07-23,도쿄,177950
92,2023-07-22,2023-07-23,도쿄,174958
93,2023-07-22,2023-07-23,도쿄,234441
94,2023-07-22,2023-07-23,도쿄,129660
95,2023-07-22,2023-07-23,도쿄,120612
96,2023-07-22,2023-07-23,도쿄,169202
97,2023-07-22,2023-07-23,도쿄,132671
98,2023-07-22,2023-07-23,도쿄,147748
99,2023-07-22,2023-07-23,도쿄,312495
