,checkin,checkout,location,price
0,2023-08-05,2023-08-06,하노이,77280
1,2023-08-05,2023-08-06,하노이,40007
2,2023-08-05,2023-08-06,하노이,45099
3,2023-08-05,2023-08-06,하노이,43751
4,2023-08-05,2023-08-06,하노이,47463
5,2023-08-05,2023-08-06,하노이,70782
6,2023-08-05,2023-08-06,하노이,97698
7,2023-08-05,2023-08-06,하노이,70782
8,2023-08-05,2023-08-06,하노이,73859
9,2023-08-05,2023-08-06,하노이,94785
10,2023-08-05,2023-08-06,하노이,67418
11,2023-08-05,2023-08-06,하노이,49577
12,2023-08-05,2023-08-06,하노이,55394
13,2023-08-05,2023-08-06,하노이,59868
14,2023-08-05,2023-08-06,하노이,54582
15,2023-08-05,2023-08-06,하노이,53935
16,2023-08-05,2023-08-06,하노이,116647
17,2023-08-05,2023-08-06,하노이,37755
