,checkin,checkout,location,price
0,2023-07-22,2023-07-23,후쿠오카,270431
1,2023-07-22,2023-07-23,후쿠오카,382533
2,2023-07-22,2023-07-23,후쿠오카,193735
3,2023-07-22,2023-07-23,후쿠오카,251066
4,2023-07-22,2023-07-23,후쿠오카,182842
5,2023-07-22,2023-07-23,후쿠오카,238815
6,2023-07-22,2023-07-23,후쿠오카,129825
7,2023-07-22,2023-07-23,후쿠오카,223556
8,2023-07-22,2023-07-23,후쿠오카,322400
9,2023-07-22,2023-07-23,후쿠오카,467928
10,2023-07-22,2023-07-23,후쿠오카,1003354
11,2023-07-22,2023-07-23,후쿠오카,178983
12,2023-07-22,2023-07-23,후쿠오카,193735
13,2023-07-22,2023-07-23,후쿠오카,164577
14,2023-07-22,2023-07-23,후쿠오카,433784
15,2023-07-22,2023-07-23,후쿠오카,359579
16,2023-07-22,2023-07-23,후쿠오카,277619
17,2023-07-22,2023-07-23,후쿠오카,194486
18,2023-07-22,2023-07-23,후쿠오카,206671
19,2023-07-22,2023-07-23,후쿠오카,209555
20,2023-07-22,2023-07-23,후쿠오카,213938
21,2023-07-22,2023-07-23,후쿠오카,370393
22,2023-07-22,2023-07-23,후쿠오카,306370
23,2023-07-22,2023-07-23,후쿠오카,285805
24,2023-07-22,2023-07-23,후쿠오카,199144
25,2023-07-22,2023-07-23,후쿠오카,181534
26,2023-07-22,2023-07-23,후쿠오카,217208
27,2023-07-22,2023-07-23,후쿠오카,275300
28,2023-07-22,2023-07-23,후쿠오카,284952
29,2023-07-22,2023-07-23,후쿠오카,149260
30,2023-07-22,2023-07-23,후쿠오카,317868
31,2023-07-22,2023-07-23,후쿠오카,217208
32,2023-07-22,2023-07-23,후쿠오카,321192
33,2023-07-22,2023-07-23,후쿠오카,167468
34,2023-07-22,2023-07-23,후쿠오카,247356
35,2023-07-22,2023-07-23,후쿠오카,651961
36,2023-07-22,2023-07-23,후쿠오카,331687
37,2023-07-22,2023-07-23,후쿠오카,479868
38,2023-07-22,2023-07-23,후쿠오카,304489
39,2023-07-22,2023-07-23,후쿠오카,168948
40,2023-07-22,2023-07-23,후쿠오카,245839
41,2023-07-22,2023-07-23,후쿠오카,337843
42,2023-07-22,2023-07-23,후쿠오카,194486
43,2023-07-22,2023-07-23,후쿠오카,345510
44,2023-07-22,2023-07-23,후쿠오카,574565
45,2023-07-22,2023-07-23,후쿠오카,574565
46,2023-07-22,2023-07-23,후쿠오카,609920
47,2023-07-22,2023-07-23,후쿠오카,878341
48,2023-07-22,2023-07-23,후쿠오카,559722
49,2023-07-22,2023-07-23,후쿠오카,227959
50,2023-07-22,2023-07-23,후쿠오카,482323
51,2023-07-22,2023-07-23,후쿠오카,330537
52,2023-07-22,2023-07-23,후쿠오카,689577
53,2023-07-22,2023-07-23,후쿠오카,491660
54,2023-07-22,2023-07-23,후쿠오카,218291
55,2023-07-22,2023-07-23,후쿠오카,592891
56,2023-07-22,2023-07-23,후쿠오카,250838
57,2023-07-22,2023-07-23,후쿠오카,486803
58,2023-07-22,2023-07-23,후쿠오카,485092
59,2023-07-22,2023-07-23,후쿠오카,341538
60,2023-07-22,2023-07-23,후쿠오카,156699
61,2023-07-22,2023-07-23,후쿠오카,375014
62,2023-07-22,2023-07-23,후쿠오카,310459
63,2023-07-22,2023-07-23,후쿠오카,571738
64,2023-07-22,2023-07-23,후쿠오카,670846
65,2023-07-22,2023-07-23,후쿠오카,136821
66,2023-07-22,2023-07-23,후쿠오카,448971
67,2023-07-22,2023-07-23,후쿠오카,433035
68,2023-07-22,2023-07-23,후쿠오카,687813
69,2023-07-22,2023-07-23,후쿠오카,291056
70,2023-07-22,2023-07-23,후쿠오카,343849
71,2023-07-22,2023-07-23,후쿠오카,166507
72,2023-07-22,2023-07-23,후쿠오카,1251912
73,2023-07-22,2023-07-23,후쿠오카,194030
74,2023-07-22,2023-07-23,후쿠오카,174646
75,2023-07-22,2023-07-23,후쿠오카,417511
76,2023-07-22,2023-07-23,후쿠오카,81249
77,2023-07-22,2023-07-23,후쿠오카,124834
78,2023-07-22,2023-07-23,후쿠오카,105001
79,2023-07-22,2023-07-23,후쿠오카,123385
80,2023-07-22,2023-07-23,후쿠오카,99174
81,2023-07-22,2023-07-23,후쿠오카,111447
82,2023-07-22,2023-07-23,후쿠오카,514115
83,2023-07-22,2023-07-23,후쿠오카,597032
84,2023-07-22,2023-07-23,후쿠오카,415388
85,2023-07-22,2023-07-23,후쿠오카,106421
86,2023-07-22,2023-07-23,후쿠오카,102823
87,2023-07-22,2023-07-23,후쿠오카,108627
88,2023-07-22,2023-07-23,후쿠오카,159433
89,2023-07-22,2023-07-23,후쿠오카,77167
90,2023-07-22,2023-07-23,후쿠오카,534376
91,2023-07-22,2023-07-23,후쿠오카,122117
92,2023-07-22,2023-07-23,후쿠오카,301011
93,2023-07-22,2023-07-23,후쿠오카,346613
94,2023-07-22,2023-07-23,후쿠오카,476905
95,2023-07-22,2023-07-23,후쿠오카,73393
96,2023-07-22,2023-07-23,후쿠오카,59704
97,2023-07-22,2023-07-23,후쿠오카,286578
98,2023-07-22,2023-07-23,후쿠오카,517997
99,2023-07-22,2023-07-23,후쿠오카,759037
