,checkin,checkout,location,price
0,2023-08-04,2023-08-05,삿포로,202747
1,2023-08-04,2023-08-05,삿포로,301381
2,2023-08-04,2023-08-05,삿포로,367138
3,2023-08-04,2023-08-05,삿포로,469424
4,2023-08-04,2023-08-05,삿포로,383577
5,2023-08-04,2023-08-05,삿포로,953462
6,2023-08-04,2023-08-05,삿포로,785419
7,2023-08-04,2023-08-05,삿포로,1369916
8,2023-08-04,2023-08-05,삿포로,1133924
9,2023-08-04,2023-08-05,삿포로,383577
10,2023-08-04,2023-08-05,삿포로,953462
11,2023-08-04,2023-08-05,삿포로,1095933
12,2023-08-04,2023-08-05,삿포로,1790024
13,2023-08-04,2023-08-05,삿포로,1046616
14,2023-08-04,2023-08-05,삿포로,1033830
15,2023-08-04,2023-08-05,삿포로,1033830
16,2023-08-04,2023-08-05,삿포로,1709655
17,2023-08-04,2023-08-05,삿포로,1176301
