,checkin,checkout,location,price
0,2023-08-04,2023-08-05,삿포로,938767
1,2023-08-04,2023-08-05,삿포로,748505
2,2023-08-04,2023-08-05,삿포로,1060593
3,2023-08-04,2023-08-05,삿포로,327169
4,2023-08-04,2023-08-05,삿포로,735993
5,2023-08-04,2023-08-05,삿포로,375557
6,2023-08-04,2023-08-05,삿포로,578196
7,2023-08-04,2023-08-05,삿포로,521536
8,2023-08-04,2023-08-05,삿포로,300406
9,2023-08-04,2023-08-05,삿포로,650877
10,2023-08-04,2023-08-05,삿포로,802718
11,2023-08-04,2023-08-05,삿포로,290057
12,2023-08-04,2023-08-05,삿포로,490069
13,2023-08-04,2023-08-05,삿포로,396868
14,2023-08-04,2023-08-05,삿포로,309871
15,2023-08-04,2023-08-05,삿포로,493771
16,2023-08-04,2023-08-05,삿포로,319946
17,2023-08-04,2023-08-05,삿포로,523379
18,2023-08-04,2023-08-05,삿포로,501504
19,2023-08-04,2023-08-05,삿포로,596441
20,2023-08-04,2023-08-05,삿포로,301350
21,2023-08-04,2023-08-05,삿포로,219571
22,2023-08-04,2023-08-05,삿포로,728183
23,2023-08-04,2023-08-05,삿포로,477578
24,2023-08-04,2023-08-05,삿포로,549946
25,2023-08-04,2023-08-05,삿포로,969307
26,2023-08-04,2023-08-05,삿포로,489571
27,2023-08-04,2023-08-05,삿포로,458952
28,2023-08-04,2023-08-05,삿포로,1235867
29,2023-08-04,2023-08-05,삿포로,306413
30,2023-08-04,2023-08-05,삿포로,261513
31,2023-08-04,2023-08-05,삿포로,394222
32,2023-08-04,2023-08-05,삿포로,463042
33,2023-08-04,2023-08-05,삿포로,425975
34,2023-08-04,2023-08-05,삿포로,159704
35,2023-08-04,2023-08-05,삿포로,867420
36,2023-08-04,2023-08-05,삿포로,289140
37,2023-08-04,2023-08-05,삿포로,226067
38,2023-08-04,2023-08-05,삿포로,479597
39,2023-08-04,2023-08-05,삿포로,420567
40,2023-08-04,2023-08-05,삿포로,252975
41,2023-08-04,2023-08-05,삿포로,578280
42,2023-08-04,2023-08-05,삿포로,413395
43,2023-08-04,2023-08-05,삿포로,108062
44,2023-08-04,2023-08-05,삿포로,278378
45,2023-08-04,2023-08-05,삿포로,1176587
46,2023-08-04,2023-08-05,삿포로,112992
47,2023-08-04,2023-08-05,삿포로,584705
48,2023-08-04,2023-08-05,삿포로,926249
49,2023-08-04,2023-08-05,삿포로,2228005
50,2023-08-04,2023-08-05,삿포로,616832
51,2023-08-04,2023-08-05,삿포로,448553
52,2023-08-04,2023-08-05,삿포로,103776
53,2023-08-04,2023-08-05,삿포로,587147
54,2023-08-04,2023-08-05,삿포로,451860
55,2023-08-04,2023-08-05,삿포로,1165322
56,2023-08-04,2023-08-05,삿포로,385619
57,2023-08-04,2023-08-05,삿포로,291393
58,2023-08-04,2023-08-05,삿포로,244644
59,2023-08-04,2023-08-05,삿포로,987696
60,2023-08-04,2023-08-05,삿포로,987696
61,2023-08-04,2023-08-05,삿포로,1647222
62,2023-08-04,2023-08-05,삿포로,1947605
63,2023-08-04,2023-08-05,삿포로,751013
64,2023-08-04,2023-08-05,삿포로,543233
65,2023-08-04,2023-08-05,삿포로,684256
66,2023-08-04,2023-08-05,삿포로,595804
67,2023-08-04,2023-08-05,삿포로,967972
68,2023-08-04,2023-08-05,삿포로,203184
69,2023-08-04,2023-08-05,삿포로,194510
70,2023-08-04,2023-08-05,삿포로,612409
71,2023-08-04,2023-08-05,삿포로,826114
72,2023-08-04,2023-08-05,삿포로,182526
73,2023-08-04,2023-08-05,삿포로,992430
74,2023-08-04,2023-08-05,삿포로,156767
75,2023-08-04,2023-08-05,삿포로,871300
76,2023-08-04,2023-08-05,삿포로,892871
77,2023-08-04,2023-08-05,삿포로,1051418
78,2023-08-04,2023-08-05,삿포로,517365
79,2023-08-04,2023-08-05,삿포로,759358
80,2023-08-04,2023-08-05,삿포로,560756
81,2023-08-04,2023-08-05,삿포로,237987
82,2023-08-04,2023-08-05,삿포로,560756
83,2023-08-04,2023-08-05,삿포로,285158
84,2023-08-04,2023-08-05,삿포로,314606
85,2023-08-04,2023-08-05,삿포로,295668
86,2023-08-04,2023-08-05,삿포로,217453
87,2023-08-04,2023-08-05,삿포로,867837
88,2023-08-04,2023-08-05,삿포로,358817
89,2023-08-04,2023-08-05,삿포로,218477
90,2023-08-04,2023-08-05,삿포로,159280
91,2023-08-04,2023-08-05,삿포로,361916
92,2023-08-04,2023-08-05,삿포로,252568
93,2023-08-04,2023-08-05,삿포로,350473
94,2023-08-04,2023-08-05,삿포로,500675
95,2023-08-04,2023-08-05,삿포로,207597
96,2023-08-04,2023-08-05,삿포로,267027
97,2023-08-04,2023-08-05,삿포로,522788
98,2023-08-04,2023-08-05,삿포로,318901
99,2023-08-04,2023-08-05,삿포로,78894
