,checkin,checkout,location,price
0,2023-08-05,2023-08-06,제주도,239647
1,2023-08-05,2023-08-06,제주도,102706
2,2023-08-05,2023-08-06,제주도,165471
3,2023-08-05,2023-08-06,제주도,70000
4,2023-08-05,2023-08-06,제주도,124388
5,2023-08-05,2023-08-06,제주도,251059
6,2023-08-05,2023-08-06,제주도,330941
7,2023-08-05,2023-08-06,제주도,91294
8,2023-08-05,2023-08-06,제주도,215682
9,2023-08-05,2023-08-06,제주도,83306
10,2023-08-05,2023-08-06,제주도,142647
11,2023-08-05,2023-08-06,제주도,195141
12,2023-08-05,2023-08-06,제주도,157482
13,2023-08-05,2023-08-06,제주도,342353
14,2023-08-05,2023-08-06,제주도,296706
15,2023-08-05,2023-08-06,제주도,156341
16,2023-08-05,2023-08-06,제주도,171177
17,2023-08-05,2023-08-06,제주도,182588
