,checkin,checkout,location,price
0,2023-07-22,2023-07-23,방콕,57902
1,2023-07-22,2023-07-23,방콕,66390
2,2023-07-22,2023-07-23,방콕,43907
3,2023-07-22,2023-07-23,방콕,37162
4,2023-07-22,2023-07-23,방콕,42553
5,2023-07-22,2023-07-23,방콕,112695
6,2023-07-22,2023-07-23,방콕,79335
7,2023-07-22,2023-07-23,방콕,96961
8,2023-07-22,2023-07-23,방콕,116914
9,2023-07-22,2023-07-23,방콕,54152
10,2023-07-22,2023-07-23,방콕,32748
11,2023-07-22,2023-07-23,방콕,58039
12,2023-07-22,2023-07-23,방콕,32930
13,2023-07-22,2023-07-23,방콕,35492
14,2023-07-22,2023-07-23,방콕,50106
15,2023-07-22,2023-07-23,방콕,43907
16,2023-07-22,2023-07-23,방콕,125265
17,2023-07-22,2023-07-23,방콕,90535
