,checkin,checkout,location,price
0,2023-07-22,2023-07-23,오키나와,183172
1,2023-07-22,2023-07-23,오키나와,100745
2,2023-07-22,2023-07-23,오키나와,73159
3,2023-07-22,2023-07-23,오키나와,109738
4,2023-07-22,2023-07-23,오키나와,71437
5,2023-07-22,2023-07-23,오키나와,85175
6,2023-07-22,2023-07-23,오키나와,88839
7,2023-07-22,2023-07-23,오키나와,57122
8,2023-07-22,2023-07-23,오키나와,75101
9,2023-07-22,2023-07-23,오키나와,114968
10,2023-07-22,2023-07-23,오키나와,82428
11,2023-07-22,2023-07-23,오키나와,283917
12,2023-07-22,2023-07-23,오키나와,159360
13,2023-07-22,2023-07-23,오키나와,137379
14,2023-07-22,2023-07-23,오키나와,107651
15,2023-07-22,2023-07-23,오키나와,153865
16,2023-07-22,2023-07-23,오키나와,78389
17,2023-07-22,2023-07-23,오키나와,261286
