,checkin,checkout,location,price
0,2023-07-22,2023-07-23,삿포로,253693
1,2023-07-22,2023-07-23,삿포로,254151
2,2023-07-22,2023-07-23,삿포로,89359
3,2023-07-22,2023-07-23,삿포로,209709
4,2023-07-22,2023-07-23,삿포로,192331
5,2023-07-22,2023-07-23,삿포로,256441
6,2023-07-22,2023-07-23,삿포로,313225
7,2023-07-22,2023-07-23,삿포로,174930
8,2023-07-22,2023-07-23,삿포로,135868
9,2023-07-22,2023-07-23,삿포로,141098
10,2023-07-22,2023-07-23,삿포로,148415
11,2023-07-22,2023-07-23,삿포로,165139
12,2023-07-22,2023-07-23,삿포로,223662
13,2023-07-22,2023-07-23,삿포로,321651
14,2023-07-22,2023-07-23,삿포로,73159
15,2023-07-22,2023-07-23,삿포로,348027
16,2023-07-22,2023-07-23,삿포로,219807
17,2023-07-22,2023-07-23,삿포로,282818
