,checkin,checkout,location,price
0,2023-08-04,2023-08-05,타이베이,226826
1,2023-08-04,2023-08-05,타이베이,184296
2,2023-08-04,2023-08-05,타이베이,239469
3,2023-08-04,2023-08-05,타이베이,134570
4,2023-08-04,2023-08-05,타이베이,175435
5,2023-08-04,2023-08-05,타이베이,288976
6,2023-08-04,2023-08-05,타이베이,392976
7,2023-08-04,2023-08-05,타이베이,179646
8,2023-08-04,2023-08-05,타이베이,147366
9,2023-08-04,2023-08-05,타이베이,235786
10,2023-08-04,2023-08-05,타이베이,96578
11,2023-08-04,2023-08-05,타이베이,123052
12,2023-08-04,2023-08-05,타이베이,114466
13,2023-08-04,2023-08-05,타이베이,198348
14,2023-08-04,2023-08-05,타이베이,226826
15,2023-08-04,2023-08-05,타이베이,184296
16,2023-08-04,2023-08-05,타이베이,319293
17,2023-08-04,2023-08-05,타이베이,307012
18,2023-08-04,2023-08-05,타이베이,79105
19,2023-08-04,2023-08-05,타이베이,128193
20,2023-08-04,2023-08-05,타이베이,116461
21,2023-08-04,2023-08-05,타이베이,221163
22,2023-08-04,2023-08-05,타이베이,245406
23,2023-08-04,2023-08-05,타이베이,88571
24,2023-08-04,2023-08-05,타이베이,132112
25,2023-08-04,2023-08-05,타이베이,224238
26,2023-08-04,2023-08-05,타이베이,116603
27,2023-08-04,2023-08-05,타이베이,360228
28,2023-08-04,2023-08-05,타이베이,225961
29,2023-08-04,2023-08-05,타이베이,227928
30,2023-08-04,2023-08-05,타이베이,129601
31,2023-08-04,2023-08-05,타이베이,94448
32,2023-08-04,2023-08-05,타이베이,68047
33,2023-08-04,2023-08-05,타이베이,95693
34,2023-08-04,2023-08-05,타이베이,250522
35,2023-08-04,2023-08-05,타이베이,288976
36,2023-08-04,2023-08-05,타이베이,140986
37,2023-08-04,2023-08-05,타이베이,127031
38,2023-08-04,2023-08-05,타이베이,252840
39,2023-08-04,2023-08-05,타이베이,115418
40,2023-08-04,2023-08-05,타이베이,189471
41,2023-08-04,2023-08-05,타이베이,144591
42,2023-08-04,2023-08-05,타이베이,168099
43,2023-08-04,2023-08-05,타이베이,198473
44,2023-08-04,2023-08-05,타이베이,191384
45,2023-08-04,2023-08-05,타이베이,91396
46,2023-08-04,2023-08-05,타이베이,92048
47,2023-08-04,2023-08-05,타이베이,148854
48,2023-08-04,2023-08-05,타이베이,184296
49,2023-08-04,2023-08-05,타이베이,161130
50,2023-08-04,2023-08-05,타이베이,175435
51,2023-08-04,2023-08-05,타이베이,171537
52,2023-08-04,2023-08-05,타이베이,131842
53,2023-08-04,2023-08-05,타이베이,204852
54,2023-08-04,2023-08-05,타이베이,212617
55,2023-08-04,2023-08-05,타이베이,144704
56,2023-08-04,2023-08-05,타이베이,261105
57,2023-08-04,2023-08-05,타이베이,142390
58,2023-08-04,2023-08-05,타이베이,107656
59,2023-08-04,2023-08-05,타이베이,104553
60,2023-08-04,2023-08-05,타이베이,82551
61,2023-08-04,2023-08-05,타이베이,146090
62,2023-08-04,2023-08-05,타이베이,97815
63,2023-08-04,2023-08-05,타이베이,146696
64,2023-08-04,2023-08-05,타이베이,150095
65,2023-08-04,2023-08-05,타이베이,115166
66,2023-08-04,2023-08-05,타이베이,124046
67,2023-08-04,2023-08-05,타이베이,138930
68,2023-08-04,2023-08-05,타이베이,195242
69,2023-08-04,2023-08-05,타이베이,137542
70,2023-08-04,2023-08-05,타이베이,224733
71,2023-08-04,2023-08-05,타이베이,122805
72,2023-08-04,2023-08-05,타이베이,137402
73,2023-08-04,2023-08-05,타이베이,138111
74,2023-08-04,2023-08-05,타이베이,100973
75,2023-08-04,2023-08-05,타이베이,125931
76,2023-08-04,2023-08-05,타이베이,98279
77,2023-08-04,2023-08-05,타이베이,172109
78,2023-08-04,2023-08-05,타이베이,95692
79,2023-08-04,2023-08-05,타이베이,122007
80,2023-08-04,2023-08-05,타이베이,212821
81,2023-08-04,2023-08-05,타이베이,206589
82,2023-08-04,2023-08-05,타이베이,436670
83,2023-08-04,2023-08-05,타이베이,123174
84,2023-08-04,2023-08-05,타이베이,155943
85,2023-08-04,2023-08-05,타이베이,91360
86,2023-08-04,2023-08-05,타이베이,137537
87,2023-08-04,2023-08-05,타이베이,172947
88,2023-08-04,2023-08-05,타이베이,164048
89,2023-08-04,2023-08-05,타이베이,105934
90,2023-08-04,2023-08-05,타이베이,124400
91,2023-08-04,2023-08-05,타이베이,106952
92,2023-08-04,2023-08-05,타이베이,311106
93,2023-08-04,2023-08-05,타이베이,98452
94,2023-08-04,2023-08-05,타이베이,105611
95,2023-08-04,2023-08-05,타이베이,84529
96,2023-08-04,2023-08-05,타이베이,141305
97,2023-08-04,2023-08-05,타이베이,146228
98,2023-08-04,2023-08-05,타이베이,177801
99,2023-08-04,2023-08-05,타이베이,132552
