,checkin,checkout,location,price
0,2023-08-04,2023-08-05,제주도,146364
1,2023-08-04,2023-08-05,제주도,416500
2,2023-08-04,2023-08-05,제주도,155785
3,2023-08-04,2023-08-05,제주도,152000
4,2023-08-04,2023-08-05,제주도,448000
5,2023-08-04,2023-08-05,제주도,276364
6,2023-08-04,2023-08-05,제주도,1026327
7,2023-08-04,2023-08-05,제주도,144000
8,2023-08-04,2023-08-05,제주도,181818
9,2023-08-04,2023-08-05,제주도,47727
10,2023-08-04,2023-08-05,제주도,1900000
11,2023-08-04,2023-08-05,제주도,415999
12,2023-08-04,2023-08-05,제주도,55500
13,2023-08-04,2023-08-05,제주도,46530
14,2023-08-04,2023-08-05,제주도,122403
15,2023-08-04,2023-08-05,제주도,146364
16,2023-08-04,2023-08-05,제주도,86364
17,2023-08-04,2023-08-05,제주도,479400
18,2023-08-04,2023-08-05,제주도,61364
19,2023-08-04,2023-08-05,제주도,250546
20,2023-08-04,2023-08-05,제주도,500000
21,2023-08-04,2023-08-05,제주도,85500
22,2023-08-04,2023-08-05,제주도,33636
23,2023-08-04,2023-08-05,제주도,650000
24,2023-08-04,2023-08-05,제주도,67013
25,2023-08-04,2023-08-05,제주도,480000
26,2023-08-04,2023-08-05,제주도,330000
27,2023-08-04,2023-08-05,제주도,247000
28,2023-08-04,2023-08-05,제주도,111752
29,2023-08-04,2023-08-05,제주도,237272
30,2023-08-04,2023-08-05,제주도,63000
31,2023-08-04,2023-08-05,제주도,240506
32,2023-08-04,2023-08-05,제주도,150588
33,2023-08-04,2023-08-05,제주도,284727
34,2023-08-04,2023-08-05,제주도,74273
35,2023-08-04,2023-08-05,제주도,113071
36,2023-08-04,2023-08-05,제주도,109091
37,2023-08-04,2023-08-05,제주도,80513
38,2023-08-04,2023-08-05,제주도,51273
39,2023-08-04,2023-08-05,제주도,54545
40,2023-08-04,2023-08-05,제주도,59915
41,2023-08-04,2023-08-05,제주도,72727
42,2023-08-04,2023-08-05,제주도,1431149
43,2023-08-04,2023-08-05,제주도,31636
44,2023-08-04,2023-08-05,제주도,160000
45,2023-08-04,2023-08-05,제주도,416500
46,2023-08-04,2023-08-05,제주도,63636
47,2023-08-04,2023-08-05,제주도,73409
48,2023-08-04,2023-08-05,제주도,68528
49,2023-08-04,2023-08-05,제주도,276364
50,2023-08-04,2023-08-05,제주도,59091
51,2023-08-04,2023-08-05,제주도,58581
52,2023-08-04,2023-08-05,제주도,52727
53,2023-08-04,2023-08-05,제주도,1026327
54,2023-08-04,2023-08-05,제주도,167818
55,2023-08-04,2023-08-05,제주도,328407
56,2023-08-04,2023-08-05,제주도,76364
57,2023-08-04,2023-08-05,제주도,81818
58,2023-08-04,2023-08-05,제주도,104545
59,2023-08-04,2023-08-05,제주도,92000
60,2023-08-04,2023-08-05,제주도,58099
61,2023-08-04,2023-08-05,제주도,140000
62,2023-08-04,2023-08-05,제주도,98000
63,2023-08-04,2023-08-05,제주도,102816
64,2023-08-04,2023-08-05,제주도,171218
65,2023-08-04,2023-08-05,제주도,41457
66,2023-08-04,2023-08-05,제주도,234181
67,2023-08-04,2023-08-05,제주도,526190
68,2023-08-04,2023-08-05,제주도,49587
69,2023-08-04,2023-08-05,제주도,89891
70,2023-08-04,2023-08-05,제주도,181818
71,2023-08-04,2023-08-05,제주도,417272
72,2023-08-04,2023-08-05,제주도,32728
73,2023-08-04,2023-08-05,제주도,223733
74,2023-08-04,2023-08-05,제주도,93780
75,2023-08-04,2023-08-05,제주도,172604
76,2023-08-04,2023-08-05,제주도,267429
77,2023-08-04,2023-08-05,제주도,44181
78,2023-08-04,2023-08-05,제주도,139455
79,2023-08-04,2023-08-05,제주도,60909
80,2023-08-04,2023-08-05,제주도,79903
81,2023-08-04,2023-08-05,제주도,115500
82,2023-08-04,2023-08-05,제주도,227273
83,2023-08-04,2023-08-05,제주도,163636
84,2023-08-04,2023-08-05,제주도,158910
85,2023-08-04,2023-08-05,제주도,85455
86,2023-08-04,2023-08-05,제주도,82046
87,2023-08-04,2023-08-05,제주도,207182
88,2023-08-04,2023-08-05,제주도,232050
89,2023-08-04,2023-08-05,제주도,49713
90,2023-08-04,2023-08-05,제주도,319545
91,2023-08-04,2023-08-05,제주도,99091
92,2023-08-04,2023-08-05,제주도,312873
93,2023-08-04,2023-08-05,제주도,95000
94,2023-08-04,2023-08-05,제주도,26510
95,2023-08-04,2023-08-05,제주도,40091
96,2023-08-04,2023-08-05,제주도,38843
97,2023-08-04,2023-08-05,제주도,162000
98,2023-08-04,2023-08-05,제주도,65455
99,2023-08-04,2023-08-05,제주도,78091
