,checkin,checkout,location,price
0,2023-07-22,2023-07-23,도쿄,121242
1,2023-07-22,2023-07-23,도쿄,181341
2,2023-07-22,2023-07-23,도쿄,140374
3,2023-07-22,2023-07-23,도쿄,201490
4,2023-07-22,2023-07-23,도쿄,172447
5,2023-07-22,2023-07-23,도쿄,130968
6,2023-07-22,2023-07-23,도쿄,148462
7,2023-07-22,2023-07-23,도쿄,175891
8,2023-07-22,2023-07-23,도쿄,193356
9,2023-07-22,2023-07-23,도쿄,146317
10,2023-07-22,2023-07-23,도쿄,172447
11,2023-07-22,2023-07-23,도쿄,201489
12,2023-07-22,2023-07-23,도쿄,79680
13,2023-07-22,2023-07-23,도쿄,183722
14,2023-07-22,2023-07-23,도쿄,174014
15,2023-07-22,2023-07-23,도쿄,104519
16,2023-07-22,2023-07-23,도쿄,211015
17,2023-07-22,2023-07-23,도쿄,169316
