,checkin,checkout,location,price
0,2023-07-22,2023-07-23,제주도,145000
1,2023-07-22,2023-07-23,제주도,148353
2,2023-07-22,2023-07-23,제주도,285294
3,2023-07-22,2023-07-23,제주도,68471
4,2023-07-22,2023-07-23,제주도,205412
5,2023-07-22,2023-07-23,제주도,199706
6,2023-07-22,2023-07-23,제주도,285294
7,2023-07-22,2023-07-23,제주도,211118
8,2023-07-22,2023-07-23,제주도,135188
9,2023-07-22,2023-07-23,제주도,154059
10,2023-07-22,2023-07-23,제주도,119824
11,2023-07-22,2023-07-23,제주도,82165
12,2023-07-22,2023-07-23,제주도,136941
13,2023-07-22,2023-07-23,제주도,79000
14,2023-07-22,2023-07-23,제주도,119824
15,2023-07-22,2023-07-23,제주도,117741
16,2023-07-22,2023-07-23,제주도,119824
17,2023-07-22,2023-07-23,제주도,164329
