,checkin,checkout,location,price
0,2023-08-05,2023-08-06,비엔티안,52491
1,2023-08-05,2023-08-06,비엔티안,32085
2,2023-08-05,2023-08-06,비엔티안,71452
3,2023-08-05,2023-08-06,비엔티안,18962
4,2023-08-05,2023-08-06,비엔티안,29158
5,2023-08-05,2023-08-06,비엔티안,21875
6,2023-08-05,2023-08-06,비엔티안,69996
7,2023-08-05,2023-08-06,비엔티안,52491
8,2023-08-05,2023-08-06,비엔티안,14580
9,2023-08-05,2023-08-06,비엔티안,36455
10,2023-08-05,2023-08-06,비엔티안,75823
11,2023-08-05,2023-08-06,비엔티안,69996
12,2023-08-05,2023-08-06,비엔티안,131239
13,2023-08-05,2023-08-06,비엔티안,90401
14,2023-08-05,2023-08-06,비엔티안,14580
15,2023-08-05,2023-08-06,비엔티안,23332
16,2023-08-05,2023-08-06,비엔티안,32085
17,2023-08-05,2023-08-06,비엔티안,39368
