,checkin,checkout,location,price
0,2023-07-22,2023-07-23,세부,29252
1,2023-07-22,2023-07-23,세부,106370
2,2023-07-22,2023-07-23,세부,45208
3,2023-07-22,2023-07-23,세부,41218
4,2023-07-22,2023-07-23,세부,35899
5,2023-07-22,2023-07-23,세부,39862
6,2023-07-22,2023-07-23,세부,83740
7,2023-07-22,2023-07-23,세부,49144
8,2023-07-22,2023-07-23,세부,25263
9,2023-07-22,2023-07-23,세부,59833
10,2023-07-22,2023-07-23,세부,29784
11,2023-07-22,2023-07-23,세부,34570
12,2023-07-22,2023-07-23,세부,54995
13,2023-07-22,2023-07-23,세부,82410
14,2023-07-22,2023-07-23,세부,47867
15,2023-07-22,2023-07-23,세부,46537
16,2023-07-22,2023-07-23,세부,53186
17,2023-07-22,2023-07-23,세부,116025
