,checkin,checkout,location,price
0,2023-08-05,2023-08-06,호치민,80192
1,2023-08-05,2023-08-06,호치민,58330
2,2023-08-05,2023-08-06,호치민,94785
3,2023-08-05,2023-08-06,호치민,37791
4,2023-08-05,2023-08-06,호치민,40161
5,2023-08-05,2023-08-06,호치민,104633
6,2023-08-05,2023-08-06,호치민,84576
7,2023-08-05,2023-08-06,호치민,52317
8,2023-08-05,2023-08-06,호치민,80192
9,2023-08-05,2023-08-06,호치민,104633
10,2023-08-05,2023-08-06,호치민,61243
11,2023-08-05,2023-08-06,호치민,52317
12,2023-08-05,2023-08-06,호치민,116943
13,2023-08-05,2023-08-06,호치민,30774
14,2023-08-05,2023-08-06,호치민,91859
15,2023-08-05,2023-08-06,호치민,50470
16,2023-08-05,2023-08-06,호치민,36136
17,2023-08-05,2023-08-06,호치민,36930
